Date,PCH,1D_PCH
06/14/1999,0.00000,0.00000
06/15/1999,0.00000,3.12500
06/16/1999,3.12500,-9.09091
06/17/1999,-9.09091,-6.66667
06/18/1999,-6.66667,0.00000
06/21/1999,0.00000,3.57143
06/22/1999,3.57143,3.44828
06/23/1999,3.44828,0.00000
06/24/1999,0.00000,-3.33333
06/25/1999,-3.33333,-3.44828
06/28/1999,-3.44828,-10.71429
06/29/1999,-10.71429,12.00000
06/30/1999,12.00000,-3.57143
07/01/1999,-3.57143,-11.11111
07/02/1999,-11.11111,.
07/05/1999,.,.
07/06/1999,.,16.66667
07/07/1999,16.66667,-7.14286
07/08/1999,-7.14286,-11.53846
07/09/1999,-11.53846,-8.69565
07/12/1999,-8.69565,0.00000
07/13/1999,0.00000,-9.52381
07/14/1999,-9.52381,0.00000
07/15/1999,0.00000,-5.26316
07/16/1999,-5.26316,11.11111
07/19/1999,11.11111,10.00000
07/20/1999,10.00000,-4.54545
07/21/1999,-4.54545,23.80952
07/22/1999,23.80952,0.00000
07/23/1999,0.00000,-3.84615
07/26/1999,-3.84615,4.00000
07/27/1999,4.00000,3.84615
07/28/1999,3.84615,-3.70370
07/29/1999,-3.70370,11.53846
07/30/1999,11.53846,-6.89655
08/02/1999,-6.89655,11.11111
08/03/1999,11.11111,6.66667
08/04/1999,6.66667,3.12500
08/05/1999,3.12500,0.00000
08/06/1999,0.00000,3.03030
08/09/1999,3.03030,8.82353
08/10/1999,8.82353,-21.62162
08/11/1999,-21.62162,3.44828
08/12/1999,3.44828,-10.00000
08/13/1999,-10.00000,-14.81481
08/16/1999,-14.81481,-8.69565
08/17/1999,-8.69565,4.76190
08/18/1999,4.76190,9.09091
08/19/1999,9.09091,-4.16667
08/20/1999,-4.16667,0.00000
08/23/1999,0.00000,-13.04348
08/24/1999,-13.04348,0.00000
08/25/1999,0.00000,-5.00000
08/26/1999,-5.00000,5.26316
08/27/1999,5.26316,10.00000
08/30/1999,10.00000,13.63636
08/31/1999,13.63636,0.00000
09/01/1999,0.00000,16.00000
09/02/1999,16.00000,-13.79310
09/03/1999,-13.79310,.
09/06/1999,.,.
09/07/1999,.,0.00000
09/08/1999,0.00000,0.00000
09/09/1999,0.00000,-3.84615
09/10/1999,-3.84615,4.00000
09/13/1999,4.00000,-3.84615
09/14/1999,-3.84615,8.00000
09/15/1999,8.00000,0.00000
09/16/1999,0.00000,-11.11111
09/17/1999,-11.11111,0.00000
09/20/1999,0.00000,12.50000
09/21/1999,12.50000,-7.40741
09/22/1999,-7.40741,-4.00000
09/23/1999,-4.00000,-16.66667
09/24/1999,-16.66667,5.00000
09/27/1999,5.00000,14.28571
09/28/1999,14.28571,20.83333
09/29/1999,20.83333,-6.89655
09/30/1999,-6.89655,0.00000
10/01/1999,0.00000,-7.40741
10/04/1999,-7.40741,-4.00000
10/05/1999,-4.00000,-4.16667
10/06/1999,-4.16667,0.00000
10/07/1999,0.00000,4.34783
10/08/1999,4.34783,.
10/11/1999,.,.
10/12/1999,.,0.00000
10/13/1999,0.00000,8.00000
10/14/1999,8.00000,0.00000
10/15/1999,0.00000,0.00000
10/18/1999,0.00000,-3.70370
10/19/1999,-3.70370,-3.84615
10/20/1999,-3.84615,8.00000
10/21/1999,8.00000,-7.40741
10/22/1999,-7.40741,-4.00000
10/25/1999,-4.00000,-8.33333
10/26/1999,-8.33333,13.63636
10/27/1999,13.63636,0.00000
10/28/1999,0.00000,-8.00000
10/29/1999,-8.00000,0.00000
11/01/1999,0.00000,0.00000
11/02/1999,0.00000,-4.34783
11/03/1999,-4.34783,-4.54545
11/04/1999,-4.54545,-4.76190
11/05/1999,-4.76190,5.00000
11/08/1999,5.00000,-4.76190
11/09/1999,-4.76190,-5.00000
11/10/1999,-5.00000,.
11/11/1999,.,.
11/12/1999,.,0.00000
11/15/1999,0.00000,-20.00000
11/16/1999,-20.00000,16.66667
11/17/1999,16.66667,14.28571
11/18/1999,14.28571,-6.25000
11/19/1999,-6.25000,-6.66667
11/22/1999,-6.66667,7.14286
11/23/1999,7.14286,-20.00000
11/24/1999,-20.00000,.
11/25/1999,.,.
11/26/1999,.,30.76923
11/29/1999,30.76923,0.00000
11/30/1999,0.00000,0.00000
12/01/1999,0.00000,5.88235
12/02/1999,5.88235,0.00000
12/03/1999,0.00000,0.00000
12/06/1999,0.00000,-11.11111
12/07/1999,-11.11111,6.25000
12/08/1999,6.25000,5.88235
12/09/1999,5.88235,-16.66667
12/10/1999,-16.66667,0.00000
12/13/1999,0.00000,0.00000
12/14/1999,0.00000,0.00000
12/15/1999,0.00000,6.66667
12/16/1999,6.66667,-6.25000
12/17/1999,-6.25000,0.00000
12/20/1999,0.00000,13.33333
12/21/1999,13.33333,-11.76471
12/22/1999,-11.76471,13.33333
12/23/1999,13.33333,.
12/24/1999,.,.
12/27/1999,.,5.26316
12/28/1999,5.26316,-5.00000
12/29/1999,-5.00000,5.26316
12/30/1999,5.26316,5.00000
12/31/1999,5.00000,-4.76190
01/03/2000,-4.76190,-5.00000
01/04/2000,-5.00000,26.31579
01/05/2000,26.31579,-8.33333
01/06/2000,-8.33333,-4.54545
01/07/2000,-4.54545,-9.52381
01/10/2000,-9.52381,15.78947
01/11/2000,15.78947,4.54545
01/12/2000,4.54545,0.00000
01/13/2000,0.00000,8.69565
01/14/2000,8.69565,.
01/17/2000,.,.
01/18/2000,.,-3.57143
01/19/2000,-3.57143,11.11111
01/20/2000,11.11111,3.33333
01/21/2000,3.33333,-16.12903
01/24/2000,-16.12903,0.00000
01/25/2000,0.00000,-7.69231
01/26/2000,-7.69231,-29.16667
01/27/2000,-29.16667,-52.94118
01/28/2000,-52.94118,-12.50000
01/31/2000,-12.50000,-71.42857
02/01/2000,-71.42857,-250.00000
02/02/2000,-250.00000,133.33333
02/03/2000,133.33333,42.85714
02/04/2000,42.85714,-60.00000
02/07/2000,-60.00000,150.00000
02/08/2000,150.00000,30.00000
02/09/2000,30.00000,-100.00000
02/10/2000,-100.00000,.
02/11/2000,.,200.00000
02/14/2000,200.00000,66.66667
02/15/2000,66.66667,-30.00000
02/16/2000,-30.00000,57.14286
02/17/2000,57.14286,54.54545
02/18/2000,54.54545,.
02/21/2000,.,.
02/22/2000,.,-19.04762
02/23/2000,-19.04762,-5.88235
02/24/2000,-5.88235,-43.75000
02/25/2000,-43.75000,11.11111
02/28/2000,11.11111,10.00000
02/29/2000,10.00000,18.18182
03/01/2000,18.18182,-7.69231
03/02/2000,-7.69231,-8.33333
03/03/2000,-8.33333,18.18182
03/06/2000,18.18182,-30.76923
03/07/2000,-30.76923,33.33333
03/08/2000,33.33333,8.33333
03/09/2000,8.33333,23.07692
03/10/2000,23.07692,0.00000
03/13/2000,0.00000,6.25000
03/14/2000,6.25000,23.52941
03/15/2000,23.52941,14.28571
03/16/2000,14.28571,25.00000
03/17/2000,25.00000,13.33333
03/20/2000,13.33333,8.82353
03/21/2000,8.82353,0.00000
03/22/2000,0.00000,18.91892
03/23/2000,18.91892,0.00000
03/24/2000,0.00000,2.27273
03/27/2000,2.27273,-4.44444
03/28/2000,-4.44444,-4.65116
03/29/2000,-4.65116,12.19512
03/30/2000,12.19512,2.17391
03/31/2000,2.17391,-4.25532
04/03/2000,-4.25532,0.00000
04/04/2000,0.00000,0.00000
04/05/2000,0.00000,0.00000
04/06/2000,0.00000,15.55556
04/07/2000,15.55556,-1.92308
04/10/2000,-1.92308,-7.84314
04/11/2000,-7.84314,-8.51064
04/12/2000,-8.51064,6.97674
04/13/2000,6.97674,-8.69565
04/14/2000,-8.69565,-23.80952
04/17/2000,-23.80952,-12.50000
04/18/2000,-12.50000,21.42857
04/19/2000,21.42857,14.70588
04/20/2000,14.70588,.
04/21/2000,.,.
04/24/2000,.,-5.55556
04/25/2000,-5.55556,5.88235
04/26/2000,5.88235,11.11111
04/27/2000,11.11111,12.50000
04/28/2000,12.50000,-2.22222
05/01/2000,-2.22222,-9.09091
05/02/2000,-9.09091,-17.50000
05/03/2000,-17.50000,-6.06061
05/04/2000,-6.06061,6.45161
05/05/2000,6.45161,-9.09091
05/08/2000,-9.09091,10.00000
05/09/2000,10.00000,12.12121
05/10/2000,12.12121,5.40541
05/11/2000,5.40541,2.56410
05/12/2000,2.56410,2.50000
05/15/2000,2.50000,12.19512
05/16/2000,12.19512,-8.69565
05/17/2000,-8.69565,-11.90476
05/18/2000,-11.90476,-5.40541
05/19/2000,-5.40541,5.71429
05/22/2000,5.71429,2.70270
05/23/2000,2.70270,-15.78947
05/24/2000,-15.78947,0.00000
05/25/2000,0.00000,12.50000
05/26/2000,12.50000,.
05/29/2000,.,.
05/30/2000,.,11.11111
05/31/2000,11.11111,2.50000
06/01/2000,2.50000,-9.75610
06/02/2000,-9.75610,0.00000
06/05/2000,0.00000,0.00000
06/06/2000,0.00000,5.40541
06/07/2000,5.40541,10.25641
06/08/2000,10.25641,0.00000
06/09/2000,0.00000,0.00000
06/12/2000,0.00000,-11.62791
06/13/2000,-11.62791,0.00000
06/14/2000,0.00000,2.63158
06/15/2000,2.63158,0.00000
06/16/2000,0.00000,2.56410
06/19/2000,2.56410,0.00000
06/20/2000,0.00000,-2.50000
06/21/2000,-2.50000,-2.56410
06/22/2000,-2.56410,-5.26316
06/23/2000,-5.26316,8.33333
06/26/2000,8.33333,2.56410
06/27/2000,2.56410,-20.00000
06/28/2000,-20.00000,3.12500
06/29/2000,3.12500,6.06061
06/30/2000,6.06061,-11.42857
07/03/2000,-11.42857,.
07/04/2000,.,.
07/05/2000,.,-3.33333
07/06/2000,-3.33333,-3.44828
07/07/2000,-3.44828,-3.57143
07/10/2000,-3.57143,-3.70370
07/11/2000,-3.70370,-3.84615
07/12/2000,-3.84615,20.00000
07/13/2000,20.00000,3.33333
07/14/2000,3.33333,-6.45161
07/17/2000,-6.45161,-3.44828
07/18/2000,-3.44828,7.14286
07/19/2000,7.14286,3.33333
07/20/2000,3.33333,0.00000
07/21/2000,0.00000,0.00000
07/24/2000,0.00000,0.00000
07/25/2000,0.00000,-19.35484
07/26/2000,-19.35484,0.00000
07/27/2000,0.00000,4.00000
07/28/2000,4.00000,0.00000
07/31/2000,0.00000,3.84615
08/01/2000,3.84615,-7.40741
08/02/2000,-7.40741,8.00000
08/03/2000,8.00000,-11.11111
08/04/2000,-11.11111,-4.16667
08/07/2000,-4.16667,0.00000
08/08/2000,0.00000,60.86957
08/09/2000,60.86957,8.10811
08/10/2000,8.10811,15.00000
08/11/2000,15.00000,2.17391
08/14/2000,2.17391,0.00000
08/15/2000,0.00000,0.00000
08/16/2000,0.00000,4.25532
08/17/2000,4.25532,0.00000
08/18/2000,0.00000,0.00000
08/21/2000,0.00000,0.00000
08/22/2000,0.00000,-4.08163
08/23/2000,-4.08163,-2.12766
08/24/2000,-2.12766,0.00000
08/25/2000,0.00000,-2.17391
08/28/2000,-2.17391,0.00000
08/29/2000,0.00000,-4.44444
08/30/2000,-4.44444,4.65116
08/31/2000,4.65116,-8.88889
09/01/2000,-8.88889,.
09/04/2000,.,.
09/05/2000,.,-2.50000
09/06/2000,-2.50000,-2.56410
09/07/2000,-2.56410,0.00000
09/08/2000,0.00000,-7.89474
09/11/2000,-7.89474,-2.85714
09/12/2000,-2.85714,2.94118
09/13/2000,2.94118,-8.57143
09/14/2000,-8.57143,-28.12500
09/15/2000,-28.12500,-30.43478
09/18/2000,-30.43478,18.75000
09/19/2000,18.75000,5.26316
09/20/2000,5.26316,15.00000
09/21/2000,15.00000,4.34783
09/22/2000,4.34783,12.50000
09/25/2000,12.50000,-3.70370
09/26/2000,-3.70370,-34.61538
09/27/2000,-34.61538,17.64706
09/28/2000,17.64706,-10.00000
09/29/2000,-10.00000,-16.66667
10/02/2000,-16.66667,-13.33333
10/03/2000,-13.33333,0.00000
10/04/2000,0.00000,15.38462
10/05/2000,15.38462,6.66667
10/06/2000,6.66667,.
10/09/2000,.,.
10/10/2000,.,-11.11111
10/11/2000,-11.11111,-18.75000
10/12/2000,-18.75000,-15.38462
10/13/2000,-15.38462,36.36364
10/16/2000,36.36364,0.00000
10/17/2000,0.00000,6.66667
10/18/2000,6.66667,25.00000
10/19/2000,25.00000,0.00000
10/20/2000,0.00000,15.00000
10/23/2000,15.00000,0.00000
10/24/2000,0.00000,-13.04348
10/25/2000,-13.04348,5.00000
10/26/2000,5.00000,4.76190
10/27/2000,4.76190,4.54545
10/30/2000,4.54545,-26.08696
10/31/2000,-26.08696,-17.64706
11/01/2000,-17.64706,-7.14286
11/02/2000,-7.14286,-15.38462
11/03/2000,-15.38462,9.09091
11/06/2000,9.09091,0.00000
11/07/2000,0.00000,0.00000
11/08/2000,0.00000,0.00000
11/09/2000,0.00000,-16.66667
11/10/2000,-16.66667,30.00000
11/13/2000,30.00000,23.07692
11/14/2000,23.07692,12.50000
11/15/2000,12.50000,5.55556
11/16/2000,5.55556,-10.52632
11/17/2000,-10.52632,11.76471
11/20/2000,11.76471,0.00000
11/21/2000,0.00000,21.05263
11/22/2000,21.05263,.
11/23/2000,.,.
11/24/2000,.,-4.34783
11/27/2000,-4.34783,-9.09091
11/28/2000,-9.09091,-30.00000
11/29/2000,-30.00000,-7.14286
11/30/2000,-7.14286,-23.07692
12/01/2000,-23.07692,-40.00000
12/04/2000,-40.00000,0.00000
12/05/2000,0.00000,66.66667
12/06/2000,66.66667,30.00000
12/07/2000,30.00000,15.38462
12/08/2000,15.38462,0.00000
12/11/2000,0.00000,20.00000
12/12/2000,20.00000,-11.11111
12/13/2000,-11.11111,25.00000
12/14/2000,25.00000,-10.00000
12/15/2000,-10.00000,-11.11111
12/18/2000,-11.11111,0.00000
12/19/2000,0.00000,0.00000
12/20/2000,0.00000,-31.25000
12/21/2000,-31.25000,-27.27273
12/22/2000,-27.27273,.
12/25/2000,.,.
12/26/2000,.,-116.66667
12/27/2000,-116.66667,-600.00000
12/28/2000,-600.00000,-120.00000
12/29/2000,-120.00000,.
01/01/2001,.,.
01/02/2001,.,340.00000
01/03/2001,340.00000,18.18182
01/04/2001,18.18182,42.30769
01/05/2001,42.30769,8.10811
01/08/2001,8.10811,-15.00000
01/09/2001,-15.00000,0.00000
01/10/2001,0.00000,8.82353
01/11/2001,8.82353,-5.40541
01/12/2001,-5.40541,.
01/15/2001,.,.
01/16/2001,.,0.00000
01/17/2001,0.00000,14.28571
01/18/2001,14.28571,10.00000
01/19/2001,10.00000,13.63636
01/22/2001,13.63636,-4.00000
01/23/2001,-4.00000,8.33333
01/24/2001,8.33333,-1.92308
01/25/2001,-1.92308,0.00000
01/26/2001,0.00000,7.84314
01/29/2001,7.84314,-1.81818
01/30/2001,-1.81818,5.55556
01/31/2001,5.55556,-3.50877
02/01/2001,-3.50877,-5.45455
02/02/2001,-5.45455,-3.84615
02/05/2001,-3.84615,0.00000
02/06/2001,0.00000,-20.00000
02/07/2001,-20.00000,-7.50000
02/08/2001,-7.50000,-2.70270
02/09/2001,-2.70270,5.55556
02/12/2001,5.55556,-15.78947
02/13/2001,-15.78947,-9.37500
02/14/2001,-9.37500,3.44828
02/15/2001,3.44828,20.00000
02/16/2001,20.00000,.
02/19/2001,.,.
02/20/2001,.,21.05263
02/21/2001,21.05263,13.04348
02/22/2001,13.04348,9.61538
02/23/2001,9.61538,3.50877
02/26/2001,3.50877,-11.86441
02/27/2001,-11.86441,-1.92308
02/28/2001,-1.92308,-9.80392
03/01/2001,-9.80392,2.17391
03/02/2001,2.17391,4.25532
03/05/2001,4.25532,2.04082
03/06/2001,2.04082,-2.00000
03/07/2001,-2.00000,-6.12245
03/08/2001,-6.12245,4.34783
03/09/2001,4.34783,-4.16667
03/12/2001,-4.16667,6.52174
03/13/2001,6.52174,6.12245
03/14/2001,6.12245,13.46154
03/15/2001,13.46154,-11.86441
03/16/2001,-11.86441,-3.84615
03/19/2001,-3.84615,8.00000
03/20/2001,8.00000,3.70370
03/21/2001,3.70370,0.00000
03/22/2001,0.00000,0.00000
03/23/2001,0.00000,3.57143
03/26/2001,3.57143,1.72414
03/27/2001,1.72414,13.55932
03/28/2001,13.55932,5.97015
03/29/2001,5.97015,5.63380
03/30/2001,5.63380,1.33333
04/02/2001,1.33333,3.94737
04/03/2001,3.94737,3.79747
04/04/2001,3.79747,-3.65854
04/05/2001,-3.65854,3.79747
04/06/2001,3.79747,1.21951
04/09/2001,1.21951,2.40964
04/10/2001,2.40964,-2.35294
04/11/2001,-2.35294,-2.40964
04/12/2001,-2.40964,.
04/13/2001,.,.
04/16/2001,.,1.26582
04/17/2001,1.26582,10.00000
04/18/2001,10.00000,11.36364
04/19/2001,11.36364,5.10204
04/20/2001,5.10204,1.94175
04/23/2001,1.94175,0.95238
04/24/2001,0.95238,1.88679
04/25/2001,1.88679,-1.85185
04/26/2001,-1.85185,0.00000
04/27/2001,0.00000,-0.94340
04/30/2001,-0.94340,1.90476
05/01/2001,1.90476,-2.80374
05/02/2001,-2.80374,-3.84615
05/03/2001,-3.84615,7.00000
05/04/2001,7.00000,1.86916
05/07/2001,1.86916,4.58716
05/08/2001,4.58716,-0.87719
05/09/2001,-0.87719,0.88496
05/10/2001,0.88496,0.87719
05/11/2001,0.87719,1.73913
05/14/2001,1.73913,4.27350
05/15/2001,4.27350,0.81967
05/16/2001,0.81967,-8.13008
05/17/2001,-8.13008,-7.96460
05/18/2001,-7.96460,0.00000
05/21/2001,0.00000,3.84615
05/22/2001,3.84615,3.70370
05/23/2001,3.70370,7.14286
05/24/2001,7.14286,0.83333
05/25/2001,0.83333,.
05/28/2001,.,.
05/29/2001,.,-0.82645
05/30/2001,-0.82645,0.83333
05/31/2001,0.83333,-3.30579
06/01/2001,-3.30579,-0.85470
06/04/2001,-0.85470,0.86207
06/05/2001,0.86207,-1.70940
06/06/2001,-1.70940,3.47826
06/07/2001,3.47826,1.68067
06/08/2001,1.68067,0.00000
06/11/2001,0.00000,-2.47934
06/12/2001,-2.47934,1.69492
06/13/2001,1.69492,1.66667
06/14/2001,1.66667,3.27869
06/15/2001,3.27869,2.38095
06/18/2001,2.38095,-1.55039
06/19/2001,-1.55039,-0.78740
06/20/2001,-0.78740,-2.38095
06/21/2001,-2.38095,-1.62602
06/22/2001,-1.62602,-0.82645
06/25/2001,-0.82645,0.83333
06/26/2001,0.83333,-0.82645
06/27/2001,-0.82645,-5.83333
06/28/2001,-5.83333,3.53982
06/29/2001,3.53982,-0.85470
07/02/2001,-0.85470,0.86207
07/03/2001,0.86207,.
07/04/2001,.,.
07/05/2001,.,4.16667
07/06/2001,4.16667,-2.40000
07/09/2001,-2.40000,1.63934
07/10/2001,1.63934,0.00000
07/11/2001,0.00000,-3.22581
07/12/2001,-3.22581,-4.16667
07/13/2001,-4.16667,-0.86957
07/16/2001,-0.86957,-0.87719
07/17/2001,-0.87719,2.65487
07/18/2001,2.65487,-0.86207
07/19/2001,-0.86207,1.73913
07/20/2001,1.73913,-1.70940
07/23/2001,-1.70940,0.86957
07/24/2001,0.86957,5.17241
07/25/2001,5.17241,2.45902
07/26/2001,2.45902,0.80000
07/27/2001,0.80000,-0.79365
07/30/2001,-0.79365,2.40000
07/31/2001,2.40000,0.00000
08/01/2001,0.00000,0.00000
08/02/2001,0.00000,0.78125
08/03/2001,0.78125,1.55039
08/06/2001,1.55039,-0.76336
08/07/2001,-0.76336,-6.15385
08/08/2001,-6.15385,4.09836
08/09/2001,4.09836,-0.78740
08/10/2001,-0.78740,0.79365
08/13/2001,0.79365,-3.14961
08/14/2001,-3.14961,-2.43902
08/15/2001,-2.43902,0.00000
08/16/2001,0.00000,-2.50000
08/17/2001,-2.50000,0.00000
08/20/2001,0.00000,0.85470
08/21/2001,0.85470,-2.54237
08/22/2001,-2.54237,1.73913
08/23/2001,1.73913,0.00000
08/24/2001,0.00000,-0.85470
08/27/2001,-0.85470,-1.72414
08/28/2001,-1.72414,-2.63158
08/29/2001,-2.63158,6.30631
08/30/2001,6.30631,2.54237
08/31/2001,2.54237,.
09/03/2001,.,.
09/04/2001,.,1.72414
09/05/2001,1.72414,2.54237
09/06/2001,2.54237,4.95868
09/07/2001,4.95868,3.14961
09/10/2001,3.14961,.
09/11/2001,.,.
09/12/2001,.,.
09/13/2001,.,3.03030
09/14/2001,3.03030,-1.76471
09/17/2001,-1.76471,5.38922
09/18/2001,5.38922,6.81818
09/19/2001,6.81818,-2.12766
09/20/2001,-2.12766,-2.71739
09/21/2001,-2.71739,0.00000
09/24/2001,0.00000,2.79330
09/25/2001,2.79330,-0.54348
09/26/2001,-0.54348,-1.63934
09/27/2001,-1.63934,-3.33333
09/28/2001,-3.33333,-0.57471
10/01/2001,-0.57471,1.73410
10/02/2001,1.73410,-1.70455
10/03/2001,-1.70455,2.89017
10/04/2001,2.89017,1.68539
10/05/2001,1.68539,.
10/08/2001,.,.
10/09/2001,.,-2.65957
10/10/2001,-2.65957,-1.09290
10/11/2001,-1.09290,3.31492
10/12/2001,3.31492,-1.60428
10/15/2001,-1.60428,-1.08696
10/16/2001,-1.08696,-1.64835
10/17/2001,-1.64835,1.11732
10/18/2001,1.11732,2.76243
10/19/2001,2.76243,-1.07527
10/22/2001,-1.07527,0.54348
10/23/2001,0.54348,2.16216
10/24/2001,2.16216,2.11640
10/25/2001,2.11640,-1.55440
10/26/2001,-1.55440,2.63158
10/29/2001,2.63158,0.51282
10/30/2001,0.51282,-5.10204
10/31/2001,-5.10204,-5.91398
11/01/2001,-5.91398,8.00000
11/02/2001,8.00000,-2.11640
11/05/2001,-2.11640,4.32432
11/06/2001,4.32432,-1.55440
11/07/2001,-1.55440,0.00000
11/08/2001,0.00000,-0.52632
11/09/2001,-0.52632,.
11/12/2001,.,.
11/13/2001,.,-1.60428
11/14/2001,-1.60428,-1.63043
11/15/2001,-1.63043,0.55249
11/16/2001,0.55249,3.29670
11/19/2001,3.29670,2.12766
11/20/2001,2.12766,-2.60417
11/21/2001,-2.60417,.
11/22/2001,.,.
11/23/2001,.,-0.54348
11/26/2001,-0.54348,2.18579
11/27/2001,2.18579,-0.53476
11/28/2001,-0.53476,3.22581
11/29/2001,3.22581,1.04167
11/30/2001,1.04167,-0.51546
12/03/2001,-0.51546,-2.07254
12/04/2001,-2.07254,-2.11640
12/05/2001,-2.11640,0.00000
12/06/2001,0.00000,8.64865
12/07/2001,8.64865,2.98507
12/10/2001,2.98507,1.44928
12/11/2001,1.44928,-2.38095
12/12/2001,-2.38095,-0.48780
12/13/2001,-0.48780,0.00000
12/14/2001,0.00000,0.49020
12/17/2001,0.49020,-0.97561
12/18/2001,-0.97561,-2.95567
12/19/2001,-2.95567,-2.03046
12/20/2001,-2.03046,1.03627
12/21/2001,1.03627,0.51282
12/24/2001,0.51282,.
12/25/2001,.,.
12/26/2001,.,-1.02041
12/27/2001,-1.02041,2.57732
12/28/2001,2.57732,0.50251
12/31/2001,0.50251,.
01/01/2002,.,.
01/02/2002,.,-0.50505
01/03/2002,-0.50505,1.01523
01/04/2002,1.01523,1.00503
01/07/2002,1.00503,0.99502
01/08/2002,0.99502,1.97044
01/09/2002,1.97044,-0.48309
01/10/2002,-0.48309,4.85437
01/11/2002,4.85437,-1.85185
01/14/2002,-1.85185,-1.41509
01/15/2002,-1.41509,-2.39234
01/16/2002,-2.39234,-0.98039
01/17/2002,-0.98039,0.49505
01/18/2002,0.49505,.
01/21/2002,.,.
01/22/2002,.,-0.50251
01/23/2002,-0.50251,-3.03030
01/24/2002,-3.03030,0.52083
01/25/2002,0.52083,0.00000
01/28/2002,0.00000,2.07254
01/29/2002,2.07254,-0.50761
01/30/2002,-0.50761,-2.55102
01/31/2002,-2.55102,1.57068
02/01/2002,1.57068,0.51546
02/04/2002,0.51546,-1.02564
02/05/2002,-1.02564,0.51813
02/06/2002,0.51813,0.00000
02/07/2002,0.00000,0.51546
02/08/2002,0.51546,0.51282
02/11/2002,0.51282,-1.53061
02/12/2002,-1.53061,-0.51813
02/13/2002,-0.51813,-2.08333
02/14/2002,-2.08333,0.53191
02/15/2002,0.53191,.
02/18/2002,.,.
02/19/2002,.,-1.05263
02/20/2002,-1.05263,0.00000
02/21/2002,0.00000,-0.53191
02/22/2002,-0.53191,-1.06952
02/25/2002,-1.06952,0.00000
02/26/2002,0.00000,-5.40541
02/27/2002,-5.40541,4.00000
02/28/2002,4.00000,-1.09890
03/01/2002,-1.09890,-1.11111
03/04/2002,-1.11111,-0.56180
03/05/2002,-0.56180,1.69492
03/06/2002,1.69492,3.33333
03/07/2002,3.33333,-6.98925
03/08/2002,-6.98925,0.57803
03/11/2002,0.57803,1.14943
03/12/2002,1.14943,1.70455
03/13/2002,1.70455,-1.11732
03/14/2002,-1.11732,-2.82486
03/15/2002,-2.82486,-4.06977
03/18/2002,-4.06977,2.42424
03/19/2002,2.42424,0.00000
03/20/2002,0.00000,-1.77515
03/21/2002,-1.77515,-1.80723
03/22/2002,-1.80723,0.00000
03/25/2002,0.00000,2.45399
03/26/2002,2.45399,1.19760
03/27/2002,1.19760,0.59172
03/28/2002,0.59172,.
03/29/2002,.,.
04/01/2002,.,1.76471
04/02/2002,1.76471,1.15607
04/03/2002,1.15607,-2.28571
04/04/2002,-2.28571,1.16959
04/05/2002,1.16959,0.57803
04/08/2002,0.57803,0.00000
04/09/2002,0.00000,1.14943
04/10/2002,1.14943,-0.56818
04/11/2002,-0.56818,1.14286
04/12/2002,1.14286,0.00000
04/15/2002,0.00000,0.00000
04/16/2002,0.00000,3.38983
04/17/2002,3.38983,1.09290
04/18/2002,1.09290,0.00000
04/19/2002,0.00000,-1.62162
04/22/2002,-1.62162,-1.64835
04/23/2002,-1.64835,2.23464
04/24/2002,2.23464,1.09290
04/25/2002,1.09290,0.54054
04/26/2002,0.54054,0.53763
04/29/2002,0.53763,0.00000
04/30/2002,0.00000,0.00000
05/01/2002,0.00000,0.53476
05/02/2002,0.53476,1.59574
05/03/2002,1.59574,0.00000
05/06/2002,0.00000,2.09424
05/07/2002,2.09424,-1.53846
05/08/2002,-1.53846,0.52083
05/09/2002,0.52083,1.55440
05/10/2002,1.55440,-0.51020
05/13/2002,-0.51020,-1.53846
05/14/2002,-1.53846,-0.52083
05/15/2002,-0.52083,0.52356
05/16/2002,0.52356,-3.12500
05/17/2002,-3.12500,1.07527
05/20/2002,1.07527,1.06383
05/21/2002,1.06383,0.00000
05/22/2002,0.00000,-1.05263
05/23/2002,-1.05263,0.00000
05/24/2002,0.00000,.
05/27/2002,.,.
05/28/2002,.,0.53763
05/29/2002,0.53763,1.06952
05/30/2002,1.06952,-1.58730
05/31/2002,-1.58730,0.53763
06/03/2002,0.53763,2.13904
06/04/2002,2.13904,0.52356
06/05/2002,0.52356,-0.52083
06/06/2002,-0.52083,1.57068
06/07/2002,1.57068,-1.03093
06/10/2002,-1.03093,0.52083
06/11/2002,0.52083,0.00000
06/12/2002,0.00000,0.51813
06/13/2002,0.51813,-1.54639
06/14/2002,-1.54639,1.04712
06/17/2002,1.04712,1.03627
06/18/2002,1.03627,0.00000
06/19/2002,0.00000,-1.53846
06/20/2002,-1.53846,-0.52083
06/21/2002,-0.52083,1.57068
06/24/2002,1.57068,1.03093
06/25/2002,1.03093,1.02041
06/26/2002,1.02041,0.50505
06/27/2002,0.50505,-1.50754
06/28/2002,-1.50754,0.51020
07/01/2002,0.51020,1.01523
07/02/2002,1.01523,0.50251
07/03/2002,0.50251,.
07/04/2002,.,.
07/05/2002,.,0.00000
07/08/2002,0.00000,2.00000
07/09/2002,2.00000,0.49020
07/10/2002,0.49020,0.00000
07/11/2002,0.00000,0.97561
07/12/2002,0.97561,1.93237
07/15/2002,1.93237,-0.94787
07/16/2002,-0.94787,-0.47847
07/17/2002,-0.47847,1.44231
07/18/2002,1.44231,0.94787
07/19/2002,0.94787,-0.93897
07/22/2002,-0.93897,0.94787
